student_id,predicted_dropout_probability,predicted_dropout_flag,risk_category,support_action,observed_outcome
2565,0.12944909034992563,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2566,0.0019266560664273624,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2567,0.047442950739667034,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2568,0.15286282469467558,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2569,0.17709579880548568,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2570,0.15253215962981195,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2571,0.0207421739500372,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2572,0.0536145012508299,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2573,0.06737557532089114,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2574,0.12791456112938154,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2575,0.1747065137793202,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2576,0.08241478476094251,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2577,0.7472302274317492,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2578,0.9159863063222538,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2579,0.084116365802469,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2580,0.046449178320801005,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2581,0.019816019431569583,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2582,0.9974425513137483,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2583,0.026505053154195914,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2584,0.23552301155496058,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2585,0.0953875431730736,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2586,0.23201145007494053,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2587,0.36538336586535936,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2588,0.6072501371744076,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2589,0.8886344827182229,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2590,0.4955142420139575,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2591,0.9586382999972244,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2592,0.8619521887275112,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2593,0.05636434103776461,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2594,0.08654601484717307,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2595,0.7491751594117059,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2596,0.08328139877716431,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2597,0.29022550759310434,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2598,0.24443132059164782,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2599,0.2037465900130139,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2600,0.4137966664218578,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2601,0.6028788374506281,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2602,0.610949562489843,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2603,0.06061529143517639,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2604,0.9773162917323416,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2605,0.7999924929292577,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2606,0.015580609829180832,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2607,0.11496862890517867,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2608,0.22343436369336406,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2609,0.3276387122465576,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2610,0.9126787895695541,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2611,0.0785279983940019,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2612,0.5592612077053557,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2613,0.28577467189434036,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2614,0.9866784269832982,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2615,0.35393961602903684,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2616,0.8872148816417768,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2617,0.9197691904392407,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2618,0.2284258183050765,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2619,0.2821679178515189,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2620,0.03957843983172036,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2621,0.1851555901814427,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2622,0.043565735327634456,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2623,0.0276653760927421,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2624,0.5908425088014245,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2625,0.0654533684327328,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2626,0.935007509645399,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2627,0.06600185497500372,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2628,0.03149718571383706,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2629,0.17005271927606364,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2630,0.35404963523523214,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2631,0.8813801468692375,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2632,0.9557314097389334,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2633,0.0395031424888153,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2634,0.12621425860449734,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2635,0.2903952289830178,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2636,0.9848828973270433,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2637,0.9965432962958973,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2638,0.42810092899928903,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2639,0.19220174255323108,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2640,0.03238407615282523,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2641,0.9905872897109822,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2642,0.15004839280148538,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2643,0.9769920697342825,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2644,0.7759408818867495,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2645,0.517503458678648,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2646,0.4321653883796413,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2647,0.16033754685234092,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2648,0.9293882758234085,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2649,0.9826548085529482,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2650,0.1413747900758542,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2651,0.06759461773783292,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2652,0.9899338706152089,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2653,0.048897782414886085,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2654,0.9701410794432039,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2655,0.1133764969072915,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2656,0.3430994035113206,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2657,0.6006278554759616,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2658,0.17275611211249586,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2659,0.4562963505901288,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2660,0.14663317016069752,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2661,0.460445851606857,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2662,0.36587623774641437,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2663,0.8982036135631295,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2664,0.9979911491480308,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2665,0.3582713976620791,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2666,0.9811381121066256,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2667,0.19687793638385712,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2668,0.9961606879762175,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2669,0.2608986279356705,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2670,0.9227387225902139,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2671,0.3869155598476682,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2672,0.3435971255123086,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2673,0.8649505967084014,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2674,0.6241864758547847,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2675,0.12636442082171925,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2676,0.43365991553893923,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2677,0.9590097834463707,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2678,0.2073895874691131,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2679,0.83249068639244,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2680,0.22744998335196892,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2681,0.4644619812200764,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2682,0.9800874579834614,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2683,0.9988273874659535,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2684,0.4455317734074126,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2685,0.9910319560243938,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2686,0.07799337622224718,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2687,0.19322208241181238,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2688,0.9993664515381578,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2689,0.9776729028554045,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2690,0.998910805513874,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2691,0.48486124812208836,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2692,0.2159896419747144,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2693,0.19403933082324953,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2694,0.07706543853509693,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2695,0.14825400804525138,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2696,0.21302908835342893,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2697,0.9996572704217676,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2698,0.3029367362158517,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2699,0.3083027381388455,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2700,0.10825632909462009,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2701,0.7815404420612521,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2702,0.9426125326855095,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2703,0.9596242036692407,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2704,0.3494686732760907,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2705,0.9421901999478636,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2706,0.8825308095597676,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2707,0.12818687270248422,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2708,0.8639610468182694,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2709,0.018141237320132914,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2710,0.022329642365193986,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2711,0.08668908107296823,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2712,0.9902799936661087,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2713,0.9439543881544946,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2714,0.3313099748249243,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2715,0.2358997066673355,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2716,0.11075438923629789,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2717,0.9400127746183052,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2718,0.0667756002802268,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2719,0.08018023812939826,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2720,0.07249685180947427,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2721,0.01587245439628519,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2722,0.1965139293966939,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2723,0.2401893836868744,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2724,0.5394788562918997,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2725,0.1993837874258129,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2726,0.7228119345938842,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2727,0.11431777138069855,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2728,0.07996390962522017,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2729,0.435296138981979,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2730,0.23173033748595598,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2731,0.009589378575263518,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2732,0.030126980306909544,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2733,0.06977061055242097,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2734,0.5525666682249343,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2735,0.1894959387805438,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2736,0.16900361673805392,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2737,0.05575106019334097,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2738,0.686603819760648,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2739,0.05969290579922679,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2740,0.1532773836520946,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2741,0.033104927712191104,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2742,0.2696261317421683,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2743,0.05093437132439898,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2744,0.027532645067391347,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2745,0.8394512957504594,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2746,0.13331406037803215,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2747,0.011423671234636333,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2748,0.9980772360641534,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2749,0.9983742007224747,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2750,0.26811849644806074,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
2751,0.994046866584263,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2752,0.08373055349540656,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2753,0.9401307142267099,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2754,0.04934904259766708,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2755,0.8557015515221692,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2756,0.23964644523175332,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2757,0.9920877133274862,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2758,0.9396709264044915,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2759,0.9253610773683438,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2760,0.06337267200622003,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2761,0.5875348631013926,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2762,0.09100994077234832,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2763,0.32214476710274204,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2764,0.1725420051679633,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2765,0.6718523803132976,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2766,0.04266624878216017,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2767,0.2686853762617036,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2768,0.9905155598036198,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2769,0.16347621743937268,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2770,0.8508730030550212,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2771,0.06719471325083186,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2772,0.04407103311466433,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2773,0.1385187387617342,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2774,0.035953583318045323,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2775,0.15913990425662278,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2776,0.0529426054685899,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2777,0.3543292884360993,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2778,0.17571988590384763,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2779,0.038338677912836044,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2780,0.08661012798972802,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2781,0.05147502440172716,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2782,0.998189347762028,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2783,0.7820112431412314,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2784,0.06287510692971782,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2785,0.06105329529320235,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2786,0.025556341148837106,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2787,0.9588757541416233,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2788,0.5099666390110987,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2789,0.9988465558658717,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2790,0.7819183349918848,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2791,0.9725810828137269,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2792,0.047289903228881505,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2793,0.06687643232287664,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2794,0.8967840194377726,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Graduate
2795,0.9402654426442827,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2796,0.08877514621590453,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2797,0.997014462428822,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2798,0.16255921113934435,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2799,0.003942875319519449,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2800,0.9843976919485413,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2801,0.09628592058423412,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2802,0.9852325011286046,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2803,0.055706508588619454,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2804,0.07471504236009327,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2805,0.026799613757163665,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2806,0.17317580875071215,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2807,0.05936877548038586,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2808,0.17081525969278596,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2809,0.05519708929405427,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2810,0.09263552102398942,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2811,0.1103463419980041,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2812,0.9320757068950954,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2813,0.07177124785271645,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2814,0.2569942617839146,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2815,0.432320012711187,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2816,0.040069432715016555,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2817,0.014234630472666893,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2818,0.09155918482476536,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2819,0.2689019465632965,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2820,0.7873371012098596,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2821,0.07607526678760691,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2822,0.9274084914451765,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2823,0.049520192443127636,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2824,0.18161484768140326,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2825,0.27816384419784324,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2826,0.3830709029956337,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2827,0.0723751200082421,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2828,0.3781449952828764,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
2829,0.0463125507229719,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2830,0.53566554246782,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
2831,0.16514915945857364,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2832,0.27506578008630805,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2833,0.4820593315006341,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2834,0.5036352975751469,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2835,0.21586048779525427,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2836,0.13624937111191274,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2837,0.9974793936145213,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2838,0.24714050716381536,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
2839,0.997708083007198,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2840,0.07180049660028456,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2841,0.41520563804706,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
2842,0.028147434404644674,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2843,0.09834552211743951,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2844,0.9969096761739497,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2845,0.8145662875126717,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
2846,0.0182520153364256,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2847,0.9438841146840528,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2848,0.9967179912393216,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2849,0.7321166241453106,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
2850,0.1139072231329536,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
2851,0.9984406871825239,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
